date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,park_id
2023-08-28,74.2,61.6,0.0,8.8,67,CHI12
2023-08-29,84.0,62.2,0.008,18.4,70,CHI12
2023-08-30,66.0,59.5,0.012,18.7,73,CHI12
2023-08-31,71.1,58.4,0.0,9.2,71,CHI12
2023-06-30,86.7,69.3,0.248,9.3,78,CIN01
2023-07-01,85.6,69.9,0.783,11.7,84,CIN01
2023-07-02,82.9,70.9,0.283,17.9,84,CIN01
2023-07-03,82.0,69.4,0.114,10.5,78,CIN01
2023-07-04,85.9,68.2,0.016,5.7,74,CIN01
2023-07-05,87.6,69.3,0.0,5.2,70,CIN01
2023-07-06,84.3,70.5,0.236,8.3,78,CIN01
2023-07-07,86.1,66.0,0.0,6.2,63,CIN01
2023-07-08,85.0,69.0,0.177,10.4,78,CIN01
2023-07-09,79.7,65.5,0.039,9.6,75,CIN01
2023-07-10,83.2,62.6,0.0,4.7,64,CIN01
2023-07-11,87.1,64.6,0.0,7.8,59,CIN01
2023-07-12,90.0,66.9,0.0,9.4,59,CIN01
2023-07-13,89.5,73.5,0.043,9.8,71,CIN01
2023-07-14,90.8,67.8,0.142,6.0,65,CIN01
2023-07-15,77.6,71.0,0.5,7.3,83,CIN01
2023-07-16,86.6,67.9,0.0,11.9,70,CIN01
2023-07-17,85.0,68.4,0.22,9.2,75,CIN01
2023-07-18,84.7,65.4,0.236,11.5,85,CIN01
2023-07-19,84.9,68.0,0.031,7.0,84,CIN01
2023-07-20,89.7,69.4,0.209,10.1,76,CIN01
2023-07-21,81.1,66.6,0.0,9.1,72,CIN01
2023-07-22,81.1,63.2,0.028,4.8,65,CIN01
2023-07-23,85.0,63.6,0.008,7.6,65,CIN01
2023-07-24,85.7,66.2,0.165,9.3,77,CIN01
2023-07-25,87.9,65.0,0.0,5.2,73,CIN01
2023-07-26,91.9,68.5,0.031,15.1,70,CIN01
2023-07-27,90.9,75.8,0.098,14.0,76,CIN01
2023-07-28,91.8,74.4,0.303,8.1,81,CIN01
2023-07-29,89.7,74.0,0.0,11.2,69,CIN01
2023-07-30,85.9,68.4,0.0,8.0,64,CIN01
2023-07-31,82.9,65.8,0.0,9.5,59,CIN01
2023-08-01,83.6,61.0,0.0,6.2,57,CIN01
2023-08-02,86.8,62.2,0.0,6.9,59,CIN01
2023-08-03,87.9,67.1,0.0,5.9,62,CIN01
2023-08-04,90.0,66.9,0.0,6.0,62,CIN01
2023-08-05,93.0,69.2,0.008,9.9,61,CIN01
2023-08-06,86.1,70.5,0.154,13.5,73,CIN01
2023-08-07,77.5,68.1,1.839,11.7,85,CIN01
2023-08-08,80.4,64.4,0.181,7.2,73,CIN01
2023-08-09,83.6,64.8,0.315,10.5,78,CIN01
2023-08-10,80.3,67.0,0.067,11.8,78,CIN01
2023-08-11,84.7,66.5,0.0,7.9,72,CIN01
2023-08-12,89.3,71.0,0.024,14.8,75,CIN01
2023-08-13,87.8,63.3,0.0,7.0,66,CIN01
2023-08-14,84.1,69.6,1.169,10.7,84,CIN01
2023-08-15,73.2,62.9,0.031,13.9,78,CIN01
2023-08-16,79.5,60.6,0.0,5.9,73,CIN01
2023-08-17,83.2,62.5,0.091,15.6,73,CIN01
2023-08-18,77.3,59.4,0.0,9.2,67,CIN01
2023-08-19,82.4,57.7,0.0,6.7,66,CIN01
2023-08-20,90.6,63.7,0.0,7.0,63,CIN01
2023-08-21,92.7,73.3,0.0,4.8,72,CIN01
2023-08-22,89.3,72.4,0.0,7.3,66,CIN01
2023-08-23,93.2,70.0,0.15,16.4,67,CIN01
2023-08-24,87.9,70.7,0.421,10.5,82,CIN01
2023-08-25,93.8,74.4,0.098,10.0,78,CIN01
2023-08-26,84.1,72.0,0.295,7.5,83,CIN01
2023-08-27,82.4,65.8,0.0,8.7,69,CIN01
2023-08-28,81.1,60.3,0.0,7.7,62,CIN01
2023-08-29,82.0,59.6,0.0,6.7,65,CIN01
2023-08-30,76.3,62.4,0.0,9.9,67,CIN01
2023-08-31,76.8,55.4,0.0,9.6,64,CIN01
2023-06-30,86.7,69.3,0.248,9.3,78,CIN02
2023-07-01,85.6,69.9,0.783,11.7,84,CIN02
2023-07-02,82.9,70.9,0.283,17.9,84,CIN02
2023-07-03,82.0,69.4,0.114,10.5,78,CIN02
2023-07-04,85.9,68.2,0.016,5.7,74,CIN02
2023-07-05,87.6,69.3,0.0,5.2,70,CIN02
2023-07-06,84.3,70.5,0.236,8.3,78,CIN02
2023-07-07,86.1,66.0,0.0,6.2,63,CIN02
2023-07-08,85.0,69.0,0.177,10.4,78,CIN02
2023-07-09,79.7,65.5,0.039,9.6,75,CIN02
2023-07-10,83.2,62.6,0.0,4.7,64,CIN02
2023-07-11,87.1,64.6,0.0,7.8,59,CIN02
2023-07-12,90.0,66.9,0.0,9.4,59,CIN02
2023-07-13,89.5,73.5,0.043,9.8,71,CIN02
2023-07-14,90.8,67.8,0.142,6.0,65,CIN02
2023-07-15,77.6,71.0,0.5,7.3,83,CIN02
2023-07-16,86.6,67.9,0.0,11.9,70,CIN02
2023-07-17,85.0,68.4,0.22,9.2,75,CIN02
2023-07-18,84.7,65.4,0.236,11.5,85,CIN02
2023-07-19,84.9,68.0,0.031,7.0,84,CIN02
2023-07-20,89.7,69.4,0.209,10.1,76,CIN02
2023-07-21,81.1,66.6,0.0,9.1,72,CIN02
2023-07-22,81.1,63.2,0.028,4.8,65,CIN02
2023-07-23,85.0,63.6,0.008,7.6,65,CIN02
2023-07-24,85.7,66.2,0.165,9.3,77,CIN02
2023-07-25,87.9,65.0,0.0,5.2,73,CIN02
2023-07-26,91.9,68.5,0.031,15.1,70,CIN02
2023-07-27,90.9,75.8,0.098,14.0,76,CIN02
2023-07-28,91.8,74.4,0.303,8.1,81,CIN02
2023-07-29,89.7,74.0,0.0,11.2,69,CIN02
2023-07-30,85.9,68.4,0.0,8.0,64,CIN02
2023-07-31,82.9,65.8,0.0,9.5,59,CIN02
2023-08-01,83.6,61.0,0.0,6.2,57,CIN02
2023-08-02,86.8,62.2,0.0,6.9,59,CIN02
2023-08-03,87.9,67.1,0.0,5.9,62,CIN02
2023-08-04,90.0,66.9,0.0,6.0,62,CIN02
2023-08-05,93.0,69.2,0.008,9.9,61,CIN02
2023-08-06,86.1,70.5,0.154,13.5,73,CIN02
2023-08-07,77.5,68.1,1.839,11.7,85,CIN02
2023-08-08,80.4,64.4,0.181,7.2,73,CIN02
2023-08-09,83.6,64.8,0.315,10.5,78,CIN02
2023-08-10,80.3,67.0,0.067,11.8,78,CIN02
2023-08-11,84.7,66.5,0.0,7.9,72,CIN02
2023-08-12,89.3,71.0,0.024,14.8,75,CIN02
2023-08-13,87.8,63.3,0.0,7.0,66,CIN02
2023-08-14,84.1,69.6,1.169,10.7,84,CIN02
2023-08-15,73.2,62.9,0.031,13.9,78,CIN02
2023-08-16,79.5,60.6,0.0,5.9,73,CIN02
2023-08-17,83.2,62.5,0.091,15.6,73,CIN02
2023-08-18,77.3,59.4,0.0,9.2,67,CIN02
2023-08-19,82.4,57.7,0.0,6.7,66,CIN02
2023-08-20,90.6,63.7,0.0,7.0,63,CIN02
2023-08-21,92.7,73.3,0.0,4.8,72,CIN02
2023-08-22,89.3,72.4,0.0,7.3,66,CIN02
2023-08-23,93.2,70.0,0.15,16.4,67,CIN02
2023-08-24,87.9,70.7,0.421,10.5,82,CIN02
2023-08-25,93.8,74.4,0.098,10.0,78,CIN02
2023-08-26,84.1,72.0,0.295,7.5,83,CIN02
2023-08-27,82.4,65.8,0.0,8.7,69,CIN02
2023-08-28,81.1,60.3,0.0,7.7,62,CIN02
2023-08-29,82.0,59.6,0.0,6.7,65,CIN02
2023-08-30,76.3,62.4,0.0,9.9,67,CIN02
2023-08-31,76.8,55.4,0.0,9.6,64,CIN02
2023-06-30,86.7,69.3,0.248,9.3,78,CIN03
2023-07-01,85.6,69.9,0.783,11.7,84,CIN03
2023-07-02,82.9,70.9,0.283,17.9,84,CIN03
2023-07-03,82.0,69.4,0.114,10.5,78,CIN03
2023-07-04,85.9,68.2,0.016,5.7,74,CIN03
2023-07-05,87.6,69.3,0.0,5.2,70,CIN03
2023-07-06,84.3,70.5,0.236,8.3,78,CIN03
2023-07-07,86.1,66.0,0.0,6.2,63,CIN03
2023-07-08,85.0,69.0,0.177,10.4,78,CIN03
2023-07-09,79.7,65.5,0.039,9.6,75,CIN03
2023-07-10,83.2,62.6,0.0,4.7,64,CIN03
2023-07-11,87.1,64.6,0.0,7.8,59,CIN03
2023-07-12,90.0,66.9,0.0,9.4,59,CIN03
2023-07-13,89.5,73.5,0.043,9.8,71,CIN03
2023-07-14,90.8,67.8,0.142,6.0,65,CIN03
2023-07-15,77.6,71.0,0.5,7.3,83,CIN03
2023-07-16,86.6,67.9,0.0,11.9,70,CIN03
2023-07-17,85.0,68.4,0.22,9.2,75,CIN03
2023-07-18,84.7,65.4,0.236,11.5,85,CIN03
2023-07-19,84.9,68.0,0.031,7.0,84,CIN03
2023-07-20,89.7,69.4,0.209,10.1,76,CIN03
2023-07-21,81.1,66.6,0.0,9.1,72,CIN03
2023-07-22,81.1,63.2,0.028,4.8,65,CIN03
2023-07-23,85.0,63.6,0.008,7.6,65,CIN03
2023-07-24,85.7,66.2,0.165,9.3,77,CIN03
2023-07-25,87.9,65.0,0.0,5.2,73,CIN03
2023-07-26,91.9,68.5,0.031,15.1,70,CIN03
2023-07-27,90.9,75.8,0.098,14.0,76,CIN03
2023-07-28,91.8,74.4,0.303,8.1,81,CIN03
2023-07-29,89.7,74.0,0.0,11.2,69,CIN03
2023-07-30,85.9,68.4,0.0,8.0,64,CIN03
2023-07-31,82.9,65.8,0.0,9.5,59,CIN03
2023-08-01,83.6,61.0,0.0,6.2,57,CIN03
2023-08-02,86.8,62.2,0.0,6.9,59,CIN03
2023-08-03,87.9,67.1,0.0,5.9,62,CIN03
2023-08-04,90.0,66.9,0.0,6.0,62,CIN03
2023-08-05,93.0,69.2,0.008,9.9,61,CIN03
2023-08-06,86.1,70.5,0.154,13.5,73,CIN03
2023-08-07,77.5,68.1,1.839,11.7,85,CIN03
2023-08-08,80.4,64.4,0.181,7.2,73,CIN03
2023-08-09,83.6,64.8,0.315,10.5,78,CIN03
2023-08-10,80.3,67.0,0.067,11.8,78,CIN03
2023-08-11,84.7,66.5,0.0,7.9,72,CIN03
2023-08-12,89.3,71.0,0.024,14.8,75,CIN03
2023-08-13,87.8,63.3,0.0,7.0,66,CIN03
2023-08-14,84.1,69.6,1.169,10.7,84,CIN03
2023-08-15,73.2,62.9,0.031,13.9,78,CIN03
2023-08-16,79.5,60.6,0.0,5.9,73,CIN03
2023-08-17,83.2,62.5,0.091,15.6,73,CIN03
2023-08-18,77.3,59.4,0.0,9.2,67,CIN03
2023-08-19,82.4,57.7,0.0,6.7,66,CIN03
2023-08-20,90.6,63.7,0.0,7.0,63,CIN03
2023-08-21,92.7,73.3,0.0,4.8,72,CIN03
2023-08-22,89.3,72.4,0.0,7.3,66,CIN03
2023-08-23,93.2,70.0,0.15,16.4,67,CIN03
2023-08-24,87.9,70.7,0.421,10.5,82,CIN03
2023-08-25,93.8,74.4,0.098,10.0,78,CIN03
2023-08-26,84.1,72.0,0.295,7.5,83,CIN03
2023-08-27,82.4,65.8,0.0,8.7,69,CIN03
2023-08-28,81.1,60.3,0.0,7.7,62,CIN03
2023-08-29,82.0,59.6,0.0,6.7,65,CIN03
2023-08-30,76.3,62.4,0.0,9.9,67,CIN03
2023-08-31,76.8,55.4,0.0,9.6,64,CIN03
2023-06-30,86.7,69.3,0.248,9.3,78,CIN04
2023-07-01,85.6,69.9,0.783,11.7,84,CIN04
2023-07-02,82.9,70.9,0.283,17.9,84,CIN04
2023-07-03,82.0,69.4,0.114,10.5,78,CIN04
2023-07-04,85.9,68.2,0.016,5.7,74,CIN04
2023-07-05,87.6,69.3,0.0,5.2,70,CIN04
2023-07-06,84.3,70.5,0.236,8.3,78,CIN04
2023-07-07,86.1,66.0,0.0,6.2,63,CIN04
2023-07-08,85.0,69.0,0.177,10.4,78,CIN04
2023-07-09,79.7,65.5,0.039,9.6,75,CIN04
2023-07-10,83.2,62.6,0.0,4.7,64,CIN04
2023-07-11,87.1,64.6,0.0,7.8,59,CIN04
2023-07-12,90.0,66.9,0.0,9.4,59,CIN04
2023-07-13,89.5,73.5,0.043,9.8,71,CIN04
2023-07-14,90.8,67.8,0.142,6.0,65,CIN04
2023-07-15,77.6,71.0,0.5,7.3,83,CIN04
2023-07-16,86.6,67.9,0.0,11.9,70,CIN04
2023-07-17,85.0,68.4,0.22,9.2,75,CIN04
2023-07-18,84.7,65.4,0.236,11.5,85,CIN04
2023-07-19,84.9,68.0,0.031,7.0,84,CIN04
2023-07-20,89.7,69.4,0.209,10.1,76,CIN04
2023-07-21,81.1,66.6,0.0,9.1,72,CIN04
2023-07-22,81.1,63.2,0.028,4.8,65,CIN04
2023-07-23,85.0,63.6,0.008,7.6,65,CIN04
2023-07-24,85.7,66.2,0.165,9.3,77,CIN04
2023-07-25,87.9,65.0,0.0,5.2,73,CIN04
2023-07-26,91.9,68.5,0.031,15.1,70,CIN04
2023-07-27,90.9,75.8,0.098,14.0,76,CIN04
2023-07-28,91.8,74.4,0.303,8.1,81,CIN04
2023-07-29,89.7,74.0,0.0,11.2,69,CIN04
2023-07-30,85.9,68.4,0.0,8.0,64,CIN04
2023-07-31,82.9,65.8,0.0,9.5,59,CIN04
2023-08-01,83.6,61.0,0.0,6.2,57,CIN04
2023-08-02,86.8,62.2,0.0,6.9,59,CIN04
2023-08-03,87.9,67.1,0.0,5.9,62,CIN04
2023-08-04,90.0,66.9,0.0,6.0,62,CIN04
2023-08-05,93.0,69.2,0.008,9.9,61,CIN04
2023-08-06,86.1,70.5,0.154,13.5,73,CIN04
2023-08-07,77.5,68.1,1.839,11.7,85,CIN04
2023-08-08,80.4,64.4,0.181,7.2,73,CIN04
2023-08-09,83.6,64.8,0.315,10.5,78,CIN04
2023-08-10,80.3,67.0,0.067,11.8,78,CIN04
2023-08-11,84.7,66.5,0.0,7.9,72,CIN04
2023-08-12,89.3,71.0,0.024,14.8,75,CIN04
2023-08-13,87.8,63.3,0.0,7.0,66,CIN04
2023-08-14,84.1,69.6,1.169,10.7,84,CIN04
2023-08-15,73.2,62.9,0.031,13.9,78,CIN04
2023-08-16,79.5,60.6,0.0,5.9,73,CIN04
2023-08-17,83.2,62.5,0.091,15.6,73,CIN04
2023-08-18,77.3,59.4,0.0,9.2,67,CIN04
2023-08-19,82.4,57.7,0.0,6.7,66,CIN04
2023-08-20,90.6,63.7,0.0,7.0,63,CIN04
2023-08-21,92.7,73.3,0.0,4.8,72,CIN04
2023-08-22,89.3,72.4,0.0,7.3,66,CIN04
2023-08-23,93.2,70.0,0.15,16.4,67,CIN04
2023-08-24,87.9,70.7,0.421,10.5,82,CIN04
2023-08-25,93.8,74.4,0.098,10.0,78,CIN04
2023-08-26,84.1,72.0,0.295,7.5,83,CIN04
2023-08-27,82.4,65.8,0.0,8.7,69,CIN04
2023-08-28,81.1,60.3,0.0,7.7,62,CIN04
2023-08-29,82.0,59.6,0.0,6.7,65,CIN04
2023-08-30,76.3,62.4,0.0,9.9,67,CIN04
2023-08-31,76.8,55.4,0.0,9.6,64,CIN04
2023-06-30,86.7,69.3,0.248,9.3,78,CIN05
2023-07-01,85.6,69.9,0.783,11.7,84,CIN05
2023-07-02,82.9,70.9,0.283,17.9,84,CIN05
2023-07-03,82.0,69.4,0.114,10.5,78,CIN05
2023-07-04,85.9,68.2,0.016,5.7,74,CIN05
2023-07-05,87.6,69.3,0.0,5.2,70,CIN05
2023-07-06,84.3,70.5,0.236,8.3,78,CIN05
2023-07-07,86.1,66.0,0.0,6.2,63,CIN05
2023-07-08,85.0,69.0,0.177,10.4,78,CIN05
2023-07-09,79.7,65.5,0.039,9.6,75,CIN05
2023-07-10,83.2,62.6,0.0,4.7,64,CIN05
2023-07-11,87.1,64.6,0.0,7.8,59,CIN05
2023-07-12,90.0,66.9,0.0,9.4,59,CIN05
2023-07-13,89.5,73.5,0.043,9.8,71,CIN05
2023-07-14,90.8,67.8,0.142,6.0,65,CIN05
2023-07-15,77.6,71.0,0.5,7.3,83,CIN05
2023-07-16,86.6,67.9,0.0,11.9,70,CIN05
2023-07-17,85.0,68.4,0.22,9.2,75,CIN05
2023-07-18,84.7,65.4,0.236,11.5,85,CIN05
2023-07-19,84.9,68.0,0.031,7.0,84,CIN05
2023-07-20,89.7,69.4,0.209,10.1,76,CIN05
2023-07-21,81.1,66.6,0.0,9.1,72,CIN05
2023-07-22,81.1,63.2,0.028,4.8,65,CIN05
2023-07-23,85.0,63.6,0.008,7.6,65,CIN05
2023-07-24,85.7,66.2,0.165,9.3,77,CIN05
2023-07-25,87.9,65.0,0.0,5.2,73,CIN05
2023-07-26,91.9,68.5,0.031,15.1,70,CIN05
2023-07-27,90.9,75.8,0.098,14.0,76,CIN05
2023-07-28,91.8,74.4,0.303,8.1,81,CIN05
2023-07-29,89.7,74.0,0.0,11.2,69,CIN05
2023-07-30,85.9,68.4,0.0,8.0,64,CIN05
2023-07-31,82.9,65.8,0.0,9.5,59,CIN05
2023-08-01,83.6,61.0,0.0,6.2,57,CIN05
2023-08-02,86.8,62.2,0.0,6.9,59,CIN05
2023-08-03,87.9,67.1,0.0,5.9,62,CIN05
2023-08-04,90.0,66.9,0.0,6.0,62,CIN05
2023-08-05,93.0,69.2,0.008,9.9,61,CIN05
2023-08-06,86.1,70.5,0.154,13.5,73,CIN05
2023-08-07,77.5,68.1,1.839,11.7,85,CIN05
2023-08-08,80.4,64.4,0.181,7.2,73,CIN05
2023-08-09,83.6,64.8,0.315,10.5,78,CIN05
2023-08-10,80.3,67.0,0.067,11.8,78,CIN05
2023-08-11,84.7,66.5,0.0,7.9,72,CIN05
2023-08-12,89.3,71.0,0.024,14.8,75,CIN05
2023-08-13,87.8,63.3,0.0,7.0,66,CIN05
2023-08-14,84.1,69.6,1.169,10.7,84,CIN05
2023-08-15,73.2,62.9,0.031,13.9,78,CIN05
2023-08-16,79.5,60.6,0.0,5.9,73,CIN05
2023-08-17,83.2,62.5,0.091,15.6,73,CIN05
2023-08-18,77.3,59.4,0.0,9.2,67,CIN05
2023-08-19,82.4,57.7,0.0,6.7,66,CIN05
2023-08-20,90.6,63.7,0.0,7.0,63,CIN05
2023-08-21,92.7,73.3,0.0,4.8,72,CIN05
2023-08-22,89.3,72.4,0.0,7.3,66,CIN05
2023-08-23,93.2,70.0,0.15,16.4,67,CIN05
2023-08-24,87.9,70.7,0.421,10.5,82,CIN05
2023-08-25,93.8,74.4,0.098,10.0,78,CIN05
2023-08-26,84.1,72.0,0.295,7.5,83,CIN05
2023-08-27,82.4,65.8,0.0,8.7,69,CIN05
2023-08-28,81.1,60.3,0.0,7.7,62,CIN05
2023-08-29,82.0,59.6,0.0,6.7,65,CIN05
2023-08-30,76.3,62.4,0.0,9.9,67,CIN05
2023-08-31,76.8,55.4,0.0,9.6,64,CIN05
2023-06-30,86.7,69.3,0.248,9.3,78,CIN06
2023-07-01,85.6,69.9,0.783,11.7,84,CIN06
2023-07-02,82.9,70.9,0.283,17.9,84,CIN06
2023-07-03,82.0,69.4,0.114,10.5,78,CIN06
2023-07-04,85.9,68.2,0.016,5.7,74,CIN06
2023-07-05,87.6,69.3,0.0,5.2,70,CIN06
2023-07-06,84.3,70.5,0.236,8.3,78,CIN06
2023-07-07,86.1,66.0,0.0,6.2,63,CIN06
2023-07-08,85.0,69.0,0.177,10.4,78,CIN06
2023-07-09,79.7,65.5,0.039,9.6,75,CIN06
2023-07-10,83.2,62.6,0.0,4.7,64,CIN06
2023-07-11,87.1,64.6,0.0,7.8,59,CIN06
2023-07-12,90.0,66.9,0.0,9.4,59,CIN06
2023-07-13,89.5,73.5,0.043,9.8,71,CIN06
2023-07-14,90.8,67.8,0.142,6.0,65,CIN06
2023-07-15,77.6,71.0,0.5,7.3,83,CIN06
2023-07-16,86.6,67.9,0.0,11.9,70,CIN06
2023-07-17,85.0,68.4,0.22,9.2,75,CIN06
2023-07-18,84.7,65.4,0.236,11.5,85,CIN06
2023-07-19,84.9,68.0,0.031,7.0,84,CIN06
2023-07-20,89.7,69.4,0.209,10.1,76,CIN06
2023-07-21,81.1,66.6,0.0,9.1,72,CIN06
2023-07-22,81.1,63.2,0.028,4.8,65,CIN06
2023-07-23,85.0,63.6,0.008,7.6,65,CIN06
2023-07-24,85.7,66.2,0.165,9.3,77,CIN06
2023-07-25,87.9,65.0,0.0,5.2,73,CIN06
2023-07-26,91.9,68.5,0.031,15.1,70,CIN06
2023-07-27,90.9,75.8,0.098,14.0,76,CIN06
2023-07-28,91.8,74.4,0.303,8.1,81,CIN06
2023-07-29,89.7,74.0,0.0,11.2,69,CIN06
2023-07-30,85.9,68.4,0.0,8.0,64,CIN06
2023-07-31,82.9,65.8,0.0,9.5,59,CIN06
2023-08-01,83.6,61.0,0.0,6.2,57,CIN06
2023-08-02,86.8,62.2,0.0,6.9,59,CIN06
2023-08-03,87.9,67.1,0.0,5.9,62,CIN06
2023-08-04,90.0,66.9,0.0,6.0,62,CIN06
2023-08-05,93.0,69.2,0.008,9.9,61,CIN06
2023-08-06,86.1,70.5,0.154,13.5,73,CIN06
2023-08-07,77.5,68.1,1.839,11.7,85,CIN06
2023-08-08,80.4,64.4,0.181,7.2,73,CIN06
2023-08-09,83.6,64.8,0.315,10.5,78,CIN06
2023-08-10,80.3,67.0,0.067,11.8,78,CIN06
2023-08-11,84.7,66.5,0.0,7.9,72,CIN06
2023-08-12,89.3,71.0,0.024,14.8,75,CIN06
2023-08-13,87.8,63.3,0.0,7.0,66,CIN06
2023-08-14,84.1,69.6,1.169,10.7,84,CIN06
2023-08-15,73.2,62.9,0.031,13.9,78,CIN06
2023-08-16,79.5,60.6,0.0,5.9,73,CIN06
2023-08-17,83.2,62.5,0.091,15.6,73,CIN06
2023-08-18,77.3,59.4,0.0,9.2,67,CIN06
2023-08-19,82.4,57.7,0.0,6.7,66,CIN06
2023-08-20,90.6,63.7,0.0,7.0,63,CIN06
2023-08-21,92.7,73.3,0.0,4.8,72,CIN06
2023-08-22,89.3,72.4,0.0,7.3,66,CIN06
2023-08-23,93.2,70.0,0.15,16.4,67,CIN06
2023-08-24,87.9,70.7,0.421,10.5,82,CIN06
2023-08-25,93.8,74.4,0.098,10.0,78,CIN06
2023-08-26,84.1,72.0,0.295,7.5,83,CIN06
2023-08-27,82.4,65.8,0.0,8.7,69,CIN06
2023-08-28,81.1,60.3,0.0,7.7,62,CIN06
2023-08-29,82.0,59.6,0.0,6.7,65,CIN06
2023-08-30,76.3,62.4,0.0,9.9,67,CIN06
2023-08-31,76.8,55.4,0.0,9.6,64,CIN06
2023-06-30,86.7,69.3,0.248,9.3,78,CIN07
2023-07-01,85.6,69.9,0.783,11.7,84,CIN07
2023-07-02,82.9,70.9,0.283,17.9,84,CIN07
2023-07-03,82.0,69.4,0.114,10.5,78,CIN07
2023-07-04,85.9,68.2,0.016,5.7,74,CIN07
2023-07-05,87.6,69.3,0.0,5.2,70,CIN07
2023-07-06,84.3,70.5,0.236,8.3,78,CIN07
2023-07-07,86.1,66.0,0.0,6.2,63,CIN07
2023-07-08,85.0,69.0,0.177,10.4,78,CIN07
2023-07-09,79.7,65.5,0.039,9.6,75,CIN07
2023-07-10,83.2,62.6,0.0,4.7,64,CIN07
2023-07-11,87.1,64.6,0.0,7.8,59,CIN07
2023-07-12,90.0,66.9,0.0,9.4,59,CIN07
2023-07-13,89.5,73.5,0.043,9.8,71,CIN07
2023-07-14,90.8,67.8,0.142,6.0,65,CIN07
2023-07-15,77.6,71.0,0.5,7.3,83,CIN07
2023-07-16,86.6,67.9,0.0,11.9,70,CIN07
2023-07-17,85.0,68.4,0.22,9.2,75,CIN07
2023-07-18,84.7,65.4,0.236,11.5,85,CIN07
2023-07-19,84.9,68.0,0.031,7.0,84,CIN07
2023-07-20,89.7,69.4,0.209,10.1,76,CIN07
2023-07-21,81.1,66.6,0.0,9.1,72,CIN07
2023-07-22,81.1,63.2,0.028,4.8,65,CIN07
2023-07-23,85.0,63.6,0.008,7.6,65,CIN07
2023-07-24,85.7,66.2,0.165,9.3,77,CIN07
2023-07-25,87.9,65.0,0.0,5.2,73,CIN07
2023-07-26,91.9,68.5,0.031,15.1,70,CIN07
2023-07-27,90.9,75.8,0.098,14.0,76,CIN07
2023-07-28,91.8,74.4,0.303,8.1,81,CIN07
2023-07-29,89.7,74.0,0.0,11.2,69,CIN07
2023-07-30,85.9,68.4,0.0,8.0,64,CIN07
2023-07-31,82.9,65.8,0.0,9.5,59,CIN07
2023-08-01,83.6,61.0,0.0,6.2,57,CIN07
2023-08-02,86.8,62.2,0.0,6.9,59,CIN07
2023-08-03,87.9,67.1,0.0,5.9,62,CIN07
2023-08-04,90.0,66.9,0.0,6.0,62,CIN07
2023-08-05,93.0,69.2,0.008,9.9,61,CIN07
2023-08-06,86.1,70.5,0.154,13.5,73,CIN07
2023-08-07,77.5,68.1,1.839,11.7,85,CIN07
2023-08-08,80.4,64.4,0.181,7.2,73,CIN07
2023-08-09,83.6,64.8,0.315,10.5,78,CIN07
2023-08-10,80.3,67.0,0.067,11.8,78,CIN07
2023-08-11,84.7,66.5,0.0,7.9,72,CIN07
2023-08-12,89.3,71.0,0.024,14.8,75,CIN07
2023-08-13,87.8,63.3,0.0,7.0,66,CIN07
2023-08-14,84.1,69.6,1.169,10.7,84,CIN07
2023-08-15,73.2,62.9,0.031,13.9,78,CIN07
2023-08-16,79.5,60.6,0.0,5.9,73,CIN07
2023-08-17,83.2,62.5,0.091,15.6,73,CIN07
2023-08-18,77.3,59.4,0.0,9.2,67,CIN07
2023-08-19,82.4,57.7,0.0,6.7,66,CIN07
2023-08-20,90.6,63.7,0.0,7.0,63,CIN07
2023-08-21,92.7,73.3,0.0,4.8,72,CIN07
2023-08-22,89.3,72.4,0.0,7.3,66,CIN07
2023-08-23,93.2,70.0,0.15,16.4,67,CIN07
2023-08-24,87.9,70.7,0.421,10.5,82,CIN07
2023-08-25,93.8,74.4,0.098,10.0,78,CIN07
2023-08-26,84.1,72.0,0.295,7.5,83,CIN07
2023-08-27,82.4,65.8,0.0,8.7,69,CIN07
2023-08-28,81.1,60.3,0.0,7.7,62,CIN07
2023-08-29,82.0,59.6,0.0,6.7,65,CIN07
2023-08-30,76.3,62.4,0.0,9.9,67,CIN07
2023-08-31,76.8,55.4,0.0,9.6,64,CIN07
2023-06-30,86.7,69.3,0.248,9.3,78,CIN08
2023-07-01,85.6,69.9,0.783,11.7,84,CIN08
2023-07-02,82.9,70.9,0.283,17.9,84,CIN08
2023-07-03,82.0,69.4,0.114,10.5,78,CIN08
2023-07-04,85.9,68.2,0.016,5.7,74,CIN08
2023-07-05,87.6,69.3,0.0,5.2,70,CIN08
2023-07-06,84.3,70.5,0.236,8.3,78,CIN08
2023-07-07,86.1,66.0,0.0,6.2,63,CIN08
2023-07-08,85.0,69.0,0.177,10.4,78,CIN08
2023-07-09,79.7,65.5,0.039,9.6,75,CIN08
2023-07-10,83.2,62.6,0.0,4.7,64,CIN08
2023-07-11,87.1,64.6,0.0,7.8,59,CIN08
2023-07-12,90.0,66.9,0.0,9.4,59,CIN08
2023-07-13,89.5,73.5,0.043,9.8,71,CIN08
2023-07-14,90.8,67.8,0.142,6.0,65,CIN08
2023-07-15,77.6,71.0,0.5,7.3,83,CIN08
2023-07-16,86.6,67.9,0.0,11.9,70,CIN08
2023-07-17,85.0,68.4,0.22,9.2,75,CIN08
2023-07-18,84.7,65.4,0.236,11.5,85,CIN08
